id,question,options,image,decoded_image,answer,solution,level,subject
1688,"Costa is building a new fence in his garden. He uses 25 planks of wood, each of which is $30 \mathrm{~cm}$ long. He arranges these planks so that there is the same slight overlap between any two adjacent planks, as shown in the diagram. The total length of Costa's new fence is 6.9 metres. What is the length in centimetres of the overlap between any pair of adjacent planks? <image1>",[],images/1688.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=519x118 at 0x7CE8DA70EA50>,2.5,"Let the length of the overlap be $y \mathrm{~cm}$. From the diagram in the question, it can be seen that the total length of the fence can be calculated as the total length of the 13 pieces in the lower row in the diagram and the total length of the 12 planks in the upper row of the diagram, with each of the 12 having two overlaps removed. Hence $690=13 \times 30+12 \times(30-2 y)$. Therefore $690=390+360-24 y$ and hence $24 y=60$. This has solution $y=2.5$. Therefore the overlap between adjacent planks is $2.5 \mathrm{~cm}$.",2,metric geometry - length
1689,A rectangular strip of paper of dimensions $4 \times 13$ is folded as shown in the diagram. Two rectangle s are formed with areas $P$ and $Q$ where $P=2 Q$. What is the value of $x$ ? <image1>,[],images/1689.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=746x278 at 0x7CE8DA70F090>,6,"Let the height of the rectangle $Q$ be $y$. Since the original $4 \times 13$ rectangle has been folded to form the second shape, both the width of the rectangle with area $Q$ and the height of the rectangle with area $P$ are 4 . Considering the base of the rectangle before and after folding gives the equation $x+4+y=13$ and hence $x+y=9$. Since the two rectangles both have one side of length 4, the condition $P=2 Q$ implies that $x=2 y$ and so $y=3$ and $x=6$.",3,transformation geometry
1690,"Three villages are connected by paths as shown. From Downend to Uphill, the detour via Middleton is $1 \mathrm{~km}$ longer than the direct path. From Downend to Middleton, the detour via Uphill is $5 \mathrm{~km}$ longer than the direct path. From Uphill to Middleton, the detour via Downend is $7 \mathrm{~km}$ longer than the direct path. What is the length of the shortest of the three direct paths between the villages?
<image1>","['$1 \\mathrm{~km}$', '$2 \\mathrm{~km}$', '$3 \\mathrm{~km}$', '$4 \\mathrm{~km}$', '$5 \\mathrm{~km}$']",images/1690.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=451x303 at 0x7CE8DA70F710>,C,"Let the lengths of the direct paths from Uphill to Middleton, Middleton to Downend and Downend to Uphill be $x \mathrm{~km}, y \mathrm{~km}$ and $z \mathrm{~km}$ respectively. The information in the question tells us that $x+y=z+1, x+z=y+5$ and $y+z=x+7$. When we add these three equations, we obtain $2 x+2 y+2 z=z+y+x+13$ and hence $x+y+z=13$. Therefore $13=2 z+1$, $13=2 y+5$ and $13=2 x+7$, which have solutions $z=6, y=4$ and $x=3$. Hence the length of the shortest of the direct paths is the one from Uphill to Middleton with length $3 \mathrm{~km}$.",2,metric geometry - length
1691,"A triangular pyramid is built with 20 cannonballs, as shown. Each cannonball is labelled with one of A, B, C, D or E. There are four cannonballs with each type of label.
<image1>
The diagrams show the labels on the cannonballs on three of the faces of the pyramid. What is the label on the hidden cannonball in the middle of the fourth face?","['A', 'B', 'C', 'D', 'E']",images/1691.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1139x302 at 0x7CE8DA70FDD0>,D,"Note that each cannonball on the two non-horizontal edges of each pictured face appears on two of those faces, except the cannonball at the vertex which appears on all three. Hence, when the labels of the cannonballs are counted, these must only be counted once. Careful counting of the cannonballs shown gives four cannonballs labelled $A, B, C$ and $E$ but only three labelled $D$. Hence the cannonball at the centre of the hidden face is labelled $D$.",4,solid geometry
1692,"A ball is made of white hexagons and black pentagons, as seen in the picture. There are 12 pentagons in total. How many hexagons are there? <image1>",[],images/1692.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=195x194 at 0x7CE8DA718510>,20,"From the diagram in the question, it can be seen that each pentagon shares an edge with five hexagons and that each hexagon shares an edge with three different pentagons.  Therefore the total number of hexagons is $12 \times 5 \div 3=20$.",4,solid geometry
1693,The diagram shows a $3 \times 4 \times 5$ cuboid consisting of 60 identical small cubes. A termite eats its way along the diagonal from $P$ to $Q$. This diagonal does not intersect the edges of any small cube inside the cuboid. How many of the small cubes does it pass through on its journey? <image1>,[],images/1693.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=351x235 at 0x7CE8DA718BD0>,10,"We are told that the diagonal from $P$ to $Q$ does not intersect any internal edges. So, while it goes from $\mathrm{P}$ to $\mathrm{Q}$, it moves from one small cube to another by passing through a face. It will have to pass through at least 3 faces in order to get from the base layer up to the top layer, through 4 faces to get from the left to the right and 2 faces to get from the front to the back. The termite starts in the small cube at $P$ and then must pass through another $3+4+2$ new small cubes to reach $Q$. In total, therefore, it must pass through 10 small cubes.",4,solid geometry
1694,"In a tournament each of the six teams plays one match against every other team. In each round of matches, three take place simultaneously. A TV station has already decided which match it will broadcast for each round, as shown in the diagram. In which round will team $\mathrm{S}$ play against team U?
<image1>",[],images/1694.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=648x208 at 0x7CE8DA719250>,1,"Consider team $P$. We are told the timing of three of its matches, against teams $Q, T$ and $R$ in rounds 1, 3 and 5 respectively. This leaves fixtures against teams $U$ and $S$ to be fixed in rounds 2 or 4 and, since we are given that team $U$ is due to play team $T$ in round 4 , team $P$ plays team $S$ in round 4 and team $U$ in round 2. The missing fixtures in rounds 2 and 4 can then be added to give the partial fixture list shown below.  \begin{tabular}{c|c|c|c|c} 1 & 2 & 3 & 4 & 5 \\ \hline P-Q & R-S & P-T & T-U & P-R \\ & P-U & & P-S & \\ & Q-T & & Q-R & \end{tabular}  Now consider team $T$. Fixtures against teams $P, Q$ and $U$ are now fixed in rounds 3.2 and 4 and, since team $R$ is unavailable in round 5, team $T$ plays against team $R$ in round 1 and against team $S$ in round 5. Therefore the missing fixture in round 1 is team $S$ against team $U$ and the complete fixture list can then be completed, as shown below.  \begin{tabular}{c|c|c|c|c} 1 & 2 & 3 & 4 & 5 \\ \hline P-Q & R-S & P-T & T-U & P-R \\ R-T & P-U & Q-S & P-S & S-T \\ S-U & Q-T & R-U & Q-R & Q-U \end{tabular}  Hence team $S$ plays team $U$ in round 1 .",2,combinatorics
1695,"Kanga likes jumping on the number line. She always makes two large jumps of length 3 , followed by three small jumps of length 1 , as shown, and then repeats this over and over again. She starts jumping at 0 .
<image1>
Which of these numbers will Kanga land on?","['82', '83', '84', '85', '86']",images/1695.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=557x224 at 0x7CE8DA719A50>,C,"Each time she completes a set of five jumps, Kanga moves forward 9 places on the number line. Since she started at 0 , this means she will eventually land on $9 \times 9=81$. Her next set of jumps will take her to $84,87,88,89$ and 90 . Therefore, of the numbers given, the only one Kanga will land on is 84 .",4,algebra
1697,"On a standard dice, the sum of the numbers of pips on opposite faces is always 7. Four standard dice are glued together as shown. What is the minimum number of pips that could lie on the whole surface? <image1>",[],images/1697.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=558x232 at 0x7CE8DA71A7D0>,58,"Since the sum of the numbers of the pips on opposite faces is 7, the sum of the numbers of pips on the top and bottom faces of each dice is 7 as is the sum of the numbers of pips on the front and the back faces of each dice. To obtain the minimum number of pips on the surface, the dice should be arranged so that there is a 1 showing on both the left- and right-hand ends of the shape. Therefore the minimum number of pips that could lie on the whole surface is $4 \times 7+4 \times 7+1+1=58$.",2,combinatorics
1698,"Tony the gardener planted tulips $\mathbb{P}$ and daisies in a square flowerbed of side-length $12 \mathrm{~m}$, arranged as shown
What is the total area, in $\mathrm{m}^{2}$, of the regions in which he planted daisies? <image1>",[],images/1698.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=463x420 at 0x7CE8DA71AE50>,48,"First consider the intersection point of the lines forming the boundaries of the regions containing daisies. Since the arrangement of the regions is symmetric, these lines intersect at the mid-point of the flowerbed. Therefore, the diagonal passes through the intersection point. It divides the daisy beds into four congruent triangles, each of base $4 \mathrm{~m}$ and height $6 \mathrm{~m}$ as shown. Hence the total area of the regions in which daisies are grown is, in $\mathrm{m}^{2}$, equal to $4 \times \frac{1}{2} \times 4 \times 6=48$.  ![](https://cdn.mathpix.com/cropped/2023_12_27_0f4ed2787981bb911326g-342.jpg?height=371&width=434&top_left_y=1685&top_left_x=1436)",3,metric geometry - area
1699,"The numbers 1 to 8 are to be placed, one per circle, in the circles shown. The number next to each arrow shows what the product of the numbers in the circles on that straight line should be.
What will be the sum of the numbers in the three circles at the bottom of the diagram?
<image1>",[],images/1699.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=371x282 at 0x7CE8DA71B510>,17,"Let the numbers in each of the circles be $p, q, r, s, t, u, v$ and $w$, as shown in the diagram. Since the only two lines of numbers with products divisible by 5 meet at the circle containing letter $r$, we have $r=5$. Similarly, since the only two lines of numbers with products divisible by 7 meet at the circle containing letter $v$, we have $v=7$. Now consider the line of numbers with product 28. Since we know $v=7$, we have $p \times s=4$ and, since the numbers are all different, $p$ and $s$ are some combination of 1 and 4.  ![](https://cdn.mathpix.com/cropped/2023_12_27_0f4ed2787981bb911326g-344.jpg?height=354&width=479&top_left_y=817&top_left_x=1391)   Now note that 4 is not a factor of 30 and so $p$ cannot be 4 and hence $p=1$ and $s=4$. It is now easy to see that the only way to complete the diagram is to put $q=6, t=3, u=2$ and $w=8$. Therefore the sum of the numbers in the bottom three circles is $2+7+8=17$.",4,algebra
1700,The area of the intersection of a triangle and a circle is $45 \%$ of the total area of the diagram. The area of the triangle outside the circle is $40 \%$ of the total area of the diagram. What percentage of the circle lies outside the triangle? <image1>,"['$20 \\%$', '$25 \\%$', '$30 \\%$', '$33 \\frac{1}{3} \\%$', '$35 \\%$']",images/1700.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=331x244 at 0x7CE8DA71BC90>,B,"The area of the circle inside the triangle is $45 \%$ of the total area of the diagram. The area of the circle outside the triangle is $(100-40-45) \%=15 \%$ of the total area of the diagram. Therefore, the percentage of the circle that lies outside the triangle is $\frac{15}{15+45} \times 100=25 \%$.",3,metric geometry - area
1701,"Jenny decided to enter numbers into the cells of a $3 \times 3$ table so that the sum of the numbers in all four possible $2 \times 2$ cells will be the same. The numbers in three of the corner cells have already been written, as shown.
Which number should she write in the fourth corner cell?
<image1>",[],images/1701.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=207x207 at 0x7CE8DA724350>,1,"Let the numbers in the centre left cell and the centre right cell be $x$ and $y$ and let the number in the lower left corner be $z$, as shown in the diagram. Since the sum of the numbers in all four possible $2 \times 2$ cells should be the same, by considering the top left $2 \times 2$ cell and the top right $2 \times 2$ cell, since the top  ![](https://cdn.mathpix.com/cropped/2023_12_27_0f4ed2787981bb911326g-345.jpg?height=177&width=186&top_left_y=771&top_left_x=1683) two cells in the central column are common, we have $2+x=4+y$ and hence $x=y+2$.  Similarly by considering the bottom left $2 \times 2$ cell and the bottom right $2 \times 2$ cell where the lower two cells in the central column are common, we have $z+x=y+3$ and hence $z+y+2=y+3$, which has solution $z=1$. Therefore the value of the number in the fourth corner cell is 1 .",4,algebra
1702,"The large rectangle $W X Y Z$ is divided into seven identical rectangles, as shown. What is the ratio $W X: X Y$ ? <image1>","['$3: 2$', '$4: 3$', '$8: 5$', '$12: 7$', '$7: 3$']",images/1702.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=324x250 at 0x7CE8DA724B10>,D,"Let the longer side of each of the small rectangles be $p$ and let the shorter side be $q$. From the diagram, it can be seen that $3 p=4 q$ and hence $q=\frac{3}{4} p$. It can also be seen that the ratio $W X: X Y=3 p: p+q$. This is equal to $3 p: p+\frac{3}{4} p=3 p: \frac{7}{4} p=12 p: 7 p=12: 7$.",2,metric geometry - length
1703,"A builder has two identical bricks. She places them side by side in three different ways, as shown. The surface areas of the three shapes obtained are 72, 96 and 102 .
What is the surface area of the original brick?
<image1>",[],images/1703.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=525x269 at 0x7CE8DA7251D0>,54,"Let the areas of the front, the side and the top of the bricks be $X, Y$ and $Z$, as shown in the diagram. From the question, we see that $4 X+4 Y+2 Z=72,4 X+2 Y+4 Z=96$ and $2 X+4 Y+4 Z=$ 102. When you add these three equations together you obtain $10 X+10 Y+10 Z=270$ and hence the surface area of the brick is $2 X+2 Y+2 Z=270 \div 5=54$.  ![](https://cdn.mathpix.com/cropped/2023_12_27_0f4ed2787981bb911326g-347.jpg?height=183&width=397&top_left_y=705&top_left_x=1475)",4,solid geometry
1704,What is the smallest number of cells that need to be coloured in a $5 \times 5$ square grid so that every $1 \times 4$ or $4 \times 1$ rectangle in the grid has at least one coloured cell? <image1>,[],images/1704.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=201x214 at 0x7CE8DA725850>,6,"For every $1 \times 4$ or $4 \times 1$ rectangle in the grid to have at least one coloured cell, there must be at least one coloured cell in every row and in every column. However, only one coloured cell in each row and column would not be sufficient as, for example, a coloured cell in the far right column and no other coloured cell in the same row as that cell would leave a $4 \times 1$ rectangle consisting of the other four cells in that row without a coloured cell in it.  ![](https://cdn.mathpix.com/cropped/2023_12_27_0f4ed2787981bb911326g-348.jpg?height=188&width=192&top_left_y=654&top_left_x=1680)   Hence, any row or column in which an end cell is coloured must have at least one more coloured cell in it. Therefore at least six cells must be coloured and the diagram shows that such an arrangement is possible.  Note -many other arrangements of coloured cells also exist.",3,graph theory
